opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,target_won,sector,company_age,revenue,employees,is_subsidiary,is_domestic,manager,regional_office
HNHOPL7M,Kary Hendrixson,GTX Plus Pro,Doncon,Won,2016-12-09,2017-03-04,5425.0,1,technolgy,8,587.72,1501,0,1,Summer Sewald,West
Y0NYI17R,Vicki Laflamme,MG Special,Dalttechnology,Won,2016-12-09,2017-03-15,55.0,1,software,5,98.79,96,1,1,Celia Rouche,West
R4F4RGAL,Violet Mclelland,MG Advanced,Silis,Won,2016-12-09,2017-03-14,3558.0,1,medical,24,2818.38,6290,0,1,Cara Losch,East
0ZHLQFGU,Kami Bicknell,GTXPro,Blackzim,Won,2016-12-10,2017-03-22,4839.0,1,retail,9,497.11,1588,0,1,Summer Sewald,West
40DPY158,Markita Hansen,MG Special,Hottechi,Won,2016-12-10,2017-03-25,47.0,1,technolgy,21,8170.38,16499,0,0,Celia Rouche,West
DP9E525R,Maureen Marcano,GTX Plus Basic,Fasehatice,Won,2016-12-10,2017-03-24,1007.0,1,retail,28,4968.91,7523,0,1,Summer Sewald,West
DBDUMQQK,Niesha Huffines,MG Special,Inity,Won,2016-12-10,2017-03-24,48.0,1,marketing,32,2403.58,8801,0,1,Melvin Marxen,Central
CNBN12RL,Versie Hillebrand,MG Special,Treequote,Won,2016-12-10,2017-03-07,49.0,1,telecommunications,30,5266.09,8595,1,1,Dustin Brinkmann,Central
OXL0YWEE,Violet Mclelland,GTX Basic,Mathtouch,Won,2016-12-10,2017-03-18,504.0,1,marketing,34,3027.46,9516,0,0,Cara Losch,East
5CSSZJF4,Jonathan Berthelot,GTX Basic,Finhigh,Won,2016-12-11,2017-03-21,543.0,1,finance,12,1102.43,1759,0,1,Melvin Marxen,Central
0XG8TOJF,Kary Hendrixson,GTX Plus Pro,Fasehatice,Lost,2016-12-11,2017-03-18,0.0,0,retail,28,4968.91,7523,0,1,Summer Sewald,West
IIS0O91J,Kary Hendrixson,GTXPro,Fasehatice,Won,2016-12-11,2017-03-28,5149.0,1,retail,28,4968.91,7523,0,1,Summer Sewald,West
2LP5SUR5,Lajuana Vencill,GTX Basic,Treequote,Lost,2016-12-11,2017-03-09,0.0,0,telecommunications,30,5266.09,8595,1,1,Dustin Brinkmann,Central
PYZZ3IS6,Markita Hansen,GTX Plus Basic,Blackzim,Won,2016-12-11,2017-03-11,1043.0,1,retail,9,497.11,1588,0,1,Celia Rouche,West
5I4K5TQE,Cassey Cress,GTX Plus Pro,Sumace,Lost,2016-12-12,2017-03-09,0.0,0,retail,18,167.89,493,0,0,Rocco Neubert,East
RV3LPOYP,James Ascencio,GTX Basic,Condax,Won,2016-12-12,2017-03-29,437.0,1,medical,1,4.54,9,0,1,Summer Sewald,West
1HVNTEPV,Rosie Papadopoulos,GTXPro,Kinnamplus,Won,2016-12-12,2017-03-11,4465.0,1,retail,14,702.72,1831,0,1,Cara Losch,East
LC85AQ1I,Vicki Laflamme,GTX Basic,Konex,Won,2016-12-12,2017-03-18,443.0,1,technolgy,38,7708.38,13756,0,1,Celia Rouche,West
TBV972NP,Violet Mclelland,MG Special,Sumace,Lost,2016-12-12,2017-03-23,0.0,0,retail,18,167.89,493,0,0,Cara Losch,East
EJMX0EIJ,Darcel Schlecht,GTX Plus Pro,Betatech,Won,2016-12-13,2017-03-20,4278.0,1,medical,32,647.18,1185,0,0,Melvin Marxen,Central
VR9NYBOV,Garret Kinder,MG Special,Kinnamplus,Won,2016-12-13,2017-03-06,41.0,1,retail,14,702.72,1831,0,1,Cara Losch,East
3U25FK08,Jonathan Berthelot,GTX Basic,Isdom,Won,2016-12-13,2017-03-28,519.0,1,medical,16,3178.24,4540,0,1,Melvin Marxen,Central
CRLK4Z1P,Maureen Marcano,GTX Basic,Kan-code,Won,2016-12-13,2017-03-04,524.0,1,software,36,11698.03,34288,0,1,Summer Sewald,West
OGENAT0L,Zane Levy,GTX Basic,Singletechno,Won,2016-12-13,2017-03-27,552.0,1,retail,22,2214.94,5374,0,1,Summer Sewald,West
F57JWIDF,Gladys Colclough,GTX Plus Basic,Konmatfix,Won,2016-12-14,2017-03-02,970.0,1,marketing,33,375.43,1190,0,1,Melvin Marxen,Central
LF8JZ3Q5,Kary Hendrixson,GTX Plus Basic,Hatfan,Won,2016-12-14,2017-03-13,1046.0,1,services,36,792.46,1299,0,1,Summer Sewald,West
MRGBSMQ5,Kary Hendrixson,GTX Plus Basic,Sunnamplex,Won,2016-12-14,2017-03-14,988.0,1,marketing,10,894.37,1593,0,0,Summer Sewald,West
CBAV8ZJL,Lajuana Vencill,GTX Basic,Codehow,Won,2016-12-14,2017-03-22,547.0,1,software,20,2714.9,2641,1,1,Dustin Brinkmann,Central
NN4DWBVN,Maureen Marcano,GTXPro,Singletechno,Lost,2016-12-14,2017-03-04,0.0,0,retail,22,2214.94,5374,0,1,Summer Sewald,West
6JXHEZYK,Versie Hillebrand,MG Special,Isdom,Won,2016-12-14,2017-03-31,54.0,1,medical,16,3178.24,4540,0,1,Dustin Brinkmann,Central
WDHNR2EI,Violet Mclelland,MG Special,Silis,Won,2016-12-14,2017-03-20,57.0,1,medical,24,2818.38,6290,0,1,Cara Losch,East
4K750D6F,Violet Mclelland,MG Special,Yearin,Won,2016-12-14,2017-03-18,55.0,1,retail,13,2261.05,3851,0,1,Cara Losch,East
94GI0ZJ7,Anna Snelling,GTX Plus Pro,Stanredtax,Won,2016-12-15,2017-03-15,5765.0,1,finance,31,1698.2,3798,0,1,Dustin Brinkmann,Central
TODG6DEK,Daniell Hammack,GTX Basic,Bioplex,Won,2016-12-15,2017-03-16,639.0,1,medical,27,326.82,1016,0,1,Rocco Neubert,East
G0ECB8FS,Kary Hendrixson,GTXPro,Labdrill,Won,2016-12-15,2017-03-15,5100.0,1,medical,33,2741.37,9226,0,1,Summer Sewald,West
96MZYUY0,Vicki Laflamme,GTXPro,Fasehatice,Won,2016-12-15,2017-03-07,4906.0,1,retail,28,4968.91,7523,0,1,Celia Rouche,West
JZOKHHWN,Donn Cantrell,GTX Plus Basic,Opentech,Won,2016-12-16,2017-03-07,1037.0,1,finance,24,355.23,853,0,1,Rocco Neubert,East
EH6I67I0,James Ascencio,GTX Basic,Plexzap,Won,2016-12-16,2017-03-15,537.0,1,retail,17,2437.85,4874,0,1,Summer Sewald,West
JUUXF02Z,Kary Hendrixson,GTXPro,Hatfan,Won,2016-12-16,2017-03-09,4694.0,1,services,36,792.46,1299,0,1,Summer Sewald,West
OT87JDWO,Lajuana Vencill,GTX Basic,Konmatfix,Won,2016-12-16,2017-03-24,560.0,1,marketing,33,375.43,1190,0,1,Dustin Brinkmann,Central
YHKT6YJ7,Moses Frase,GTX Basic,dambase,Won,2016-12-16,2017-03-13,589.0,1,marketing,23,2173.98,2928,1,1,Dustin Brinkmann,Central
H78I3TAY,Reed Clapper,GTX Basic,Mathtouch,Won,2016-12-16,2017-03-14,493.0,1,marketing,34,3027.46,9516,0,0,Rocco Neubert,East
1ROC43JK,Versie Hillebrand,MG Special,Betatech,Won,2016-12-16,2017-03-08,50.0,1,medical,32,647.18,1185,0,0,Dustin Brinkmann,Central
LPZLQL48,Vicki Laflamme,GTX Basic,Y-corporation,Won,2016-12-16,2017-03-28,492.0,1,employment,35,2871.35,9561,0,1,Celia Rouche,West
3KR50X38,Corliss Cosme,GTX Plus Basic,Konex,Won,2016-12-17,2017-03-13,1255.0,1,technolgy,38,7708.38,13756,0,1,Cara Losch,East
Q3WLHRE9,Darcel Schlecht,GTX Basic,Statholdings,Won,2016-12-17,2017-03-04,463.0,1,employment,21,291.27,586,0,1,Melvin Marxen,Central
IX7UEOAP,Donn Cantrell,GTX Plus Basic,Initech,Lost,2016-12-17,2017-03-27,0.0,0,telecommunications,24,6395.05,20275,0,1,Rocco Neubert,East
NQU62K1H,Donn Cantrell,GTX Basic,Zencorporation,Won,2016-12-17,2017-03-12,605.0,1,technolgy,7,40.79,142,0,0,Rocco Neubert,East
NAQKOU0T,Hayden Neloms,GTX Plus Basic,Fasehatice,Won,2016-12-17,2017-03-20,1315.0,1,retail,28,4968.91,7523,0,1,Celia Rouche,West
I3V3GUAI,Lajuana Vencill,GTX Basic,Zumgoity,Won,2016-12-17,2017-03-02,559.0,1,medical,34,441.08,1210,0,1,Dustin Brinkmann,Central
PN4VJDXY,Moses Frase,GTX Basic,Rundofase,Won,2016-12-17,2017-03-28,557.0,1,technolgy,35,1008.06,1238,0,1,Dustin Brinkmann,Central
K9D4DQ3R,Rosie Papadopoulos,MG Special,Vehement Capital Partners,Won,2016-12-17,2017-03-02,48.0,1,finance,25,646.1,883,1,1,Cara Losch,East
9X6V79KE,Versie Hillebrand,GTX Plus Pro,Isdom,Won,2016-12-17,2017-03-25,6282.0,1,medical,16,3178.24,4540,0,1,Dustin Brinkmann,Central
W1KLFNE4,Anna Snelling,MG Advanced,Isdom,Won,2016-12-18,2017-03-02,3246.0,1,medical,16,3178.24,4540,0,1,Dustin Brinkmann,Central
GD2OCW12,Darcel Schlecht,GTX Basic,Finhigh,Won,2016-12-18,2017-03-14,514.0,1,finance,12,1102.43,1759,0,1,Melvin Marxen,Central
6XO4RYXK,Donn Cantrell,GTX Plus Basic,Silis,Won,2016-12-18,2017-03-15,1132.0,1,medical,24,2818.38,6290,0,1,Rocco Neubert,East
18Y7GRPW,Garret Kinder,GTX Plus Pro,Silis,Won,2016-12-18,2017-03-21,5918.0,1,medical,24,2818.38,6290,0,1,Cara Losch,East
127ZPLXQ,Kary Hendrixson,GTXPro,Hottechi,Lost,2016-12-18,2017-03-18,0.0,0,technolgy,21,8170.38,16499,0,0,Summer Sewald,West
U07C2HEG,Maureen Marcano,MG Special,Kan-code,Lost,2016-12-18,2017-03-14,0.0,0,software,36,11698.03,34288,0,1,Summer Sewald,West
RNTOJ78L,Rosalina Dieter,MG Special,Hatfan,Lost,2016-12-18,2017-03-13,0.0,0,services,36,792.46,1299,0,1,Celia Rouche,West
NLB4D5BQ,Versie Hillebrand,MG Advanced,Gogozoom,Won,2016-12-18,2017-03-24,2955.0,1,telecommunications,11,86.68,187,1,1,Dustin Brinkmann,Central
FCFDJIEZ,Vicki Laflamme,GTXPro,Fasehatice,Won,2016-12-18,2017-03-21,3742.0,1,retail,28,4968.91,7523,0,1,Celia Rouche,West
YZGDW4G1,Violet Mclelland,MG Special,Initech,Won,2016-12-18,2017-03-14,64.0,1,telecommunications,24,6395.05,20275,0,1,Cara Losch,East
G8AO5FA2,Wilburn Farren,MG Advanced,Initech,Lost,2016-12-18,2017-03-27,0.0,0,telecommunications,24,6395.05,20275,0,1,Cara Losch,East
LXXW3TRW,Elease Gluck,GTX Plus Basic,Scotfind,Won,2016-12-19,2017-03-18,1164.0,1,software,22,6354.87,16780,1,1,Celia Rouche,West
8KJ3H262,Elease Gluck,MG Special,Singletechno,Won,2016-12-19,2017-03-07,65.0,1,retail,22,2214.94,5374,0,1,Celia Rouche,West
88POGNEL,Gladys Colclough,GTX Plus Basic,Cancity,Lost,2016-12-19,2017-03-07,0.0,0,retail,17,718.62,2448,0,1,Melvin Marxen,Central
UYP3NNU6,Kami Bicknell,GTX Basic,Groovestreet,Won,2016-12-19,2017-03-16,441.0,1,retail,15,223.8,299,0,1,Summer Sewald,West
S1V8684Y,Marty Freudenburg,GTX Plus Basic,Finhigh,Lost,2016-12-19,2017-03-12,0.0,0,finance,12,1102.43,1759,0,1,Melvin Marxen,Central
MOPWEMB5,Vicki Laflamme,GTXPro,Hatfan,Won,2016-12-19,2017-03-16,4907.0,1,services,36,792.46,1299,0,1,Celia Rouche,West
L62MDI48,Anna Snelling,MG Advanced,Isdom,Lost,2016-12-20,2017-03-01,0.0,0,medical,16,3178.24,4540,0,1,Dustin Brinkmann,Central
3EL8D4WO,Darcel Schlecht,MG Advanced,Codehow,Won,2016-12-20,2017-03-25,3269.0,1,software,20,2714.9,2641,1,1,Melvin Marxen,Central
VOAN1NXG,Donn Cantrell,GTX Basic,Kinnamplus,Won,2016-12-20,2017-03-12,579.0,1,retail,14,702.72,1831,0,1,Rocco Neubert,East
ALW92XQL,Gladys Colclough,GTX Basic,Isdom,Lost,2016-12-20,2017-03-25,0.0,0,medical,16,3178.24,4540,0,1,Melvin Marxen,Central
TJ6ZA1M3,Kary Hendrixson,GTX Basic,Dalttechnology,Lost,2016-12-20,2017-03-07,0.0,0,software,5,98.79,96,1,1,Summer Sewald,West
FKAFO8O9,Kary Hendrixson,MG Special,Xx-holding,Won,2016-12-20,2017-03-31,51.0,1,finance,25,7537.24,20293,0,1,Summer Sewald,West
1XBC7M9F,Markita Hansen,MG Special,Faxquote,Won,2016-12-20,2017-03-08,64.0,1,telecommunications,23,1825.82,5595,1,1,Celia Rouche,West
8IXBS90G,Rosie Papadopoulos,MG Special,Donware,Won,2016-12-20,2017-03-08,60.0,1,marketing,19,1197.44,2570,0,1,Cara Losch,East
2X45BEOS,Cassey Cress,GTX Plus Basic,Ganjaflex,Won,2016-12-21,2017-03-27,1186.0,1,retail,23,5158.71,17479,0,0,Rocco Neubert,East
EQ8X0QTL,Corliss Cosme,MG Advanced,Yearin,Won,2016-12-21,2017-03-09,3577.0,1,retail,13,2261.05,3851,0,1,Cara Losch,East
5QD53WHF,Daniell Hammack,GTX Plus Basic,Donquadtech,Won,2016-12-21,2017-03-07,1020.0,1,technolgy,26,1712.68,3194,1,1,Rocco Neubert,East
79EABK3X,Hayden Neloms,MG Special,Zoomit,Won,2016-12-21,2017-03-23,53.0,1,entertainment,26,324.19,978,0,1,Celia Rouche,West
2DKO9X1T,Jonathan Berthelot,GTX Basic,Rundofase,Lost,2016-12-21,2017-03-10,0.0,0,technolgy,35,1008.06,1238,0,1,Melvin Marxen,Central
IBDEQVBN,Kary Hendrixson,GTX Basic,Faxquote,Lost,2016-12-21,2017-03-28,0.0,0,telecommunications,23,1825.82,5595,1,1,Summer Sewald,West
QZ3VV4C1,Kary Hendrixson,GTXPro,Sunnamplex,Won,2016-12-21,2017-03-08,4719.0,1,marketing,10,894.37,1593,0,0,Summer Sewald,West
62AK8UWX,Moses Frase,GTX Basic,Codehow,Won,2016-12-21,2017-03-22,546.0,1,software,20,2714.9,2641,1,1,Dustin Brinkmann,Central
5QM4ORNT,Niesha Huffines,GTX Plus Basic,Domzoom,Won,2016-12-21,2017-03-21,1212.0,1,entertainment,20,217.87,551,0,1,Melvin Marxen,Central
S91N9YBL,Vicki Laflamme,GTX Basic,Sunnamplex,Lost,2016-12-21,2017-03-08,0.0,0,marketing,10,894.37,1593,0,0,Celia Rouche,West
44H0FJMH,Anna Snelling,GTX Plus Pro,Bioholding,Lost,2016-12-22,2017-03-27,0.0,0,medical,6,587.34,1356,0,0,Dustin Brinkmann,Central
N5AZLQZR,Gladys Colclough,GTX Plus Pro,Dontechi,Won,2016-12-22,2017-03-14,5533.0,1,software,36,4618.0,10083,0,1,Melvin Marxen,Central
4T295XQL,Kami Bicknell,MG Advanced,Finjob,Won,2016-12-22,2017-03-01,3295.0,1,employment,30,2059.9,3644,0,1,Summer Sewald,West
YFS5KLJJ,Rosalina Dieter,MG Special,Finjob,Won,2016-12-22,2017-03-31,45.0,1,employment,30,2059.9,3644,0,1,Celia Rouche,West
S8GLKDB9,Violet Mclelland,MG Special,Bioplex,Won,2016-12-22,2017-03-04,56.0,1,medical,27,326.82,1016,0,1,Cara Losch,East
01QKN578,Darcel Schlecht,GTXPro,Funholding,Won,2016-12-23,2017-03-20,4247.0,1,finance,27,2819.5,7227,1,1,Melvin Marxen,Central
M0JKP0HT,Gladys Colclough,MG Advanced,Isdom,Won,2016-12-23,2017-03-13,3440.0,1,medical,16,3178.24,4540,0,1,Melvin Marxen,Central
ZC3KKSUK,James Ascencio,GTXPro,Plexzap,Won,2016-12-23,2017-03-02,5040.0,1,retail,17,2437.85,4874,0,1,Summer Sewald,West
3X8VLQ5G,Jonathan Berthelot,GTX Basic,Cancity,Won,2016-12-23,2017-03-12,469.0,1,retail,17,718.62,2448,0,1,Melvin Marxen,Central
EZLXL6GL,Moses Frase,MG Special,Isdom,Won,2016-12-23,2017-03-07,58.0,1,medical,16,3178.24,4540,0,1,Dustin Brinkmann,Central
R8PEL8V8,Cecily Lampkin,MG Advanced,Isdom,Won,2016-12-24,2017-03-16,2955.0,1,medical,16,3178.24,4540,0,1,Dustin Brinkmann,Central
L1R32S8H,Corliss Cosme,GTX Plus Pro,Condax,Won,2016-12-24,2017-03-26,5228.0,1,medical,1,4.54,9,0,1,Cara Losch,East
J7N8J8NM,Darcel Schlecht,MG Advanced,Toughzap,Won,2016-12-24,2017-03-14,3358.0,1,retail,23,332.43,799,0,1,Melvin Marxen,Central
TO7PGVP1,Elease Gluck,GTX Plus Pro,Green-Plus,Lost,2016-12-24,2017-03-29,0.0,0,services,15,692.19,1922,0,1,Celia Rouche,West
A051G1B4,Jonathan Berthelot,GTX Basic,Codehow,Won,2016-12-24,2017-03-31,517.0,1,software,20,2714.9,2641,1,1,Melvin Marxen,Central
NMDMM5YJ,Moses Frase,GTX Basic,Dontechi,Won,2016-12-24,2017-03-03,615.0,1,software,36,4618.0,10083,0,1,Dustin Brinkmann,Central
LWPJEV3U,Niesha Huffines,GTX Basic,Domzoom,Lost,2016-12-24,2017-03-10,0.0,0,entertainment,20,217.87,551,0,1,Melvin Marxen,Central
I93ZFHEM,Versie Hillebrand,MG Special,Condax,Won,2016-12-24,2017-03-08,62.0,1,medical,1,4.54,9,0,1,Dustin Brinkmann,Central
B2VJCVBB,Darcel Schlecht,GTX Plus Pro,Isdom,Won,2016-12-25,2017-03-13,4711.0,1,medical,16,3178.24,4540,0,1,Melvin Marxen,Central
F90O03ZH,Donn Cantrell,GTXPro,Kinnamplus,Lost,2016-12-25,2017-03-23,0.0,0,retail,14,702.72,1831,0,1,Rocco Neubert,East
PC78RLUX,Garret Kinder,GTX Basic,Yearin,Won,2016-12-25,2017-03-30,510.0,1,retail,13,2261.05,3851,0,1,Cara Losch,East
X6GL64T5,Gladys Colclough,GTXPro,Warephase,Won,2016-12-25,2017-03-25,4891.0,1,services,21,2041.73,5276,0,1,Melvin Marxen,Central
OWM3BPGW,Hayden Neloms,GTX Plus Basic,Green-Plus,Won,2016-12-25,2017-03-17,926.0,1,services,15,692.19,1922,0,1,Celia Rouche,West
RP5PS9A5,Lajuana Vencill,MG Special,Betatech,Won,2016-12-25,2017-03-10,56.0,1,medical,32,647.18,1185,0,0,Dustin Brinkmann,Central
F2PW7WP2,Violet Mclelland,MG Special,Ontomedia,Won,2016-12-25,2017-03-05,47.0,1,employment,21,882.12,2769,0,1,Cara Losch,East
GK8YD2XW,Darcel Schlecht,GTX Basic,Rangreen,Lost,2016-12-26,2017-03-23,0.0,0,technolgy,31,2938.67,8775,0,0,Melvin Marxen,Central
U4LRR9E9,James Ascencio,GTX Plus Pro,Nam-zim,Won,2016-12-26,2017-03-10,6490.0,1,services,31,405.59,1179,1,0,Summer Sewald,West
9N55D1AH,Niesha Huffines,MG Advanced,Treequote,Won,2016-12-26,2017-03-02,3841.0,1,telecommunications,30,5266.09,8595,1,1,Melvin Marxen,Central
WI4PODA2,Kary Hendrixson,GTX Plus Pro,Faxquote,Won,2016-12-27,2017-03-15,5256.0,1,telecommunications,23,1825.82,5595,1,1,Summer Sewald,West
VF1V41RI,Markita Hansen,MG Special,Kan-code,Lost,2016-12-27,2017-03-28,0.0,0,software,36,11698.03,34288,0,1,Celia Rouche,West
1B4L7TNG,Markita Hansen,MG Advanced,Sonron,Lost,2016-12-27,2017-03-25,0.0,0,telecommunications,19,1699.85,5108,0,1,Celia Rouche,West
MZAN11FT,Anna Snelling,GTX Basic,Conecom,Won,2016-12-28,2017-03-01,625.0,1,technolgy,13,1520.66,1806,0,1,Dustin Brinkmann,Central
0IO00FNS,Darcel Schlecht,GTXPro,Warephase,Lost,2016-12-28,2017-03-16,0.0,0,services,21,2041.73,5276,0,1,Melvin Marxen,Central
8S6TNXYB,Darcel Schlecht,GTXPro,Conecom,Won,2016-12-28,2017-03-22,3952.0,1,technolgy,13,1520.66,1806,0,1,Melvin Marxen,Central
MOLGOSGE,Kary Hendrixson,GTX Plus Pro,Konex,Won,2016-12-28,2017-03-13,5515.0,1,technolgy,38,7708.38,13756,0,1,Summer Sewald,West
FA1VHZSV,Reed Clapper,MG Special,Vehement Capital Partners,Won,2016-12-28,2017-03-16,57.0,1,finance,25,646.1,883,1,1,Rocco Neubert,East
PXQEX039,Versie Hillebrand,MG Special,Konmatfix,Won,2016-12-28,2017-03-28,51.0,1,marketing,33,375.43,1190,0,1,Dustin Brinkmann,Central
RX56S6G3,Vicki Laflamme,MG Advanced,Fasehatice,Won,2016-12-28,2017-03-13,3803.0,1,retail,28,4968.91,7523,0,1,Celia Rouche,West
G4F8W039,Anna Snelling,GTX Plus Pro,Rundofase,Won,2016-12-29,2017-03-27,5459.0,1,technolgy,35,1008.06,1238,0,1,Dustin Brinkmann,Central
4T31MWVO,Anna Snelling,MG Advanced,Stanredtax,Won,2016-12-29,2017-03-23,4148.0,1,finance,31,1698.2,3798,0,1,Dustin Brinkmann,Central
83XN082U,Corliss Cosme,GTX Plus Pro,Ganjaflex,Won,2016-12-29,2017-03-23,5002.0,1,retail,23,5158.71,17479,0,0,Cara Losch,East
J21W3WIW,Corliss Cosme,MG Advanced,Gekko & Co,Won,2016-12-29,2017-03-03,3351.0,1,retail,28,2520.83,3502,0,1,Cara Losch,East
52UPJFYI,Gladys Colclough,GTX Basic,Domzoom,Won,2016-12-29,2017-03-19,571.0,1,entertainment,20,217.87,551,0,1,Melvin Marxen,Central
QOL51JIB,James Ascencio,GTX Basic,Goodsilron,Won,2016-12-29,2017-03-10,601.0,1,marketing,18,2952.73,5107,0,1,Summer Sewald,West
93AGN8A6,Markita Hansen,GTX Basic,Zoomit,Won,2016-12-29,2017-03-13,576.0,1,entertainment,26,324.19,978,0,1,Celia Rouche,West
J7UNJFJL,Marty Freudenburg,MG Special,Funholding,Won,2016-12-29,2017-03-03,52.0,1,finance,27,2819.5,7227,1,1,Melvin Marxen,Central
A4H5ESTU,Maureen Marcano,GTX Plus Basic,Fasehatice,Won,2016-12-29,2017-03-13,1185.0,1,retail,28,4968.91,7523,0,1,Summer Sewald,West
8EZ04VQB,Reed Clapper,GTX Plus Basic,Gekko & Co,Lost,2016-12-29,2017-03-28,0.0,0,retail,28,2520.83,3502,0,1,Rocco Neubert,East
4501T63I,Rosalina Dieter,MG Special,Plexzap,Won,2016-12-29,2017-03-14,56.0,1,retail,17,2437.85,4874,0,1,Celia Rouche,West
FPNGEJRC,Violet Mclelland,MG Special,Opentech,Won,2016-12-29,2017-03-29,54.0,1,finance,24,355.23,853,0,1,Cara Losch,East
S33WRL0Y,Zane Levy,GTXPro,Xx-holding,Won,2016-12-29,2017-03-13,4818.0,1,finance,25,7537.24,20293,0,1,Summer Sewald,West
Q7IRUJK7,Anna Snelling,GTX Plus Pro,Codehow,Won,2017-01-01,2017-03-01,5087.0,1,software,20,2714.9,2641,1,1,Dustin Brinkmann,Central
DTZPYISJ,Daniell Hammack,GTX Plus Basic,Opentech,Won,2017-01-01,2017-03-19,1116.0,1,finance,24,355.23,853,0,1,Rocco Neubert,East
Y9HWSG8Z,Darcel Schlecht,GTX Basic,Gogozoom,Won,2017-01-01,2017-03-20,510.0,1,telecommunications,11,86.68,187,1,1,Melvin Marxen,Central
JOQCXC9Z,Jonathan Berthelot,GTX Basic,Streethex,Won,2017-01-01,2017-03-16,565.0,1,retail,30,1376.8,1165,0,0,Melvin Marxen,Central
AP7PCLAZ,Kami Bicknell,GTX Basic,Finjob,Won,2017-01-01,2017-03-26,633.0,1,employment,30,2059.9,3644,0,1,Summer Sewald,West
BIE471SO,Reed Clapper,MG Advanced,Xx-zobam,Won,2017-01-01,2017-03-29,3962.0,1,entertainment,29,3838.39,8274,0,1,Rocco Neubert,East
UA8AWDG4,Vicki Laflamme,MG Advanced,Y-corporation,Won,2017-01-01,2017-03-22,3672.0,1,employment,35,2871.35,9561,0,1,Celia Rouche,West
FZDRB789,Zane Levy,GTXPro,Goodsilron,Won,2017-01-01,2017-03-18,4586.0,1,marketing,18,2952.73,5107,0,1,Summer Sewald,West
PC1NUL8Q,Anna Snelling,MG Special,Hottechi,Won,2017-01-02,2017-03-02,60.0,1,technolgy,21,8170.38,16499,0,0,Dustin Brinkmann,Central
F1X5ZJ7V,Jonathan Berthelot,GTX Basic,Dontechi,Won,2017-01-02,2017-05-04,572.0,1,software,36,4618.0,10083,0,1,Melvin Marxen,Central
IF7MJ88P,Kary Hendrixson,GTX Basic,Goodsilron,Won,2017-01-02,2017-03-01,550.0,1,marketing,18,2952.73,5107,0,1,Summer Sewald,West
06B7XWPC,Kary Hendrixson,GTXPro,Sonron,Won,2017-01-02,2017-03-17,4125.0,1,telecommunications,19,1699.85,5108,0,1,Summer Sewald,West
12MQ3WM8,Marty Freudenburg,MG Advanced,Zumgoity,Won,2017-01-02,2017-03-10,3647.0,1,medical,34,441.08,1210,0,1,Melvin Marxen,Central
91M6FY8S,Moses Frase,GTX Basic,Dontechi,Won,2017-01-02,2017-03-21,573.0,1,software,36,4618.0,10083,0,1,Dustin Brinkmann,Central
0LNZRNEU,Violet Mclelland,GTX Basic,Zencorporation,Won,2017-01-02,2017-03-29,542.0,1,technolgy,7,40.79,142,0,0,Cara Losch,East
NKOKUS7D,Cassey Cress,MG Advanced,Donware,Won,2017-01-03,2017-03-12,3479.0,1,marketing,19,1197.44,2570,0,1,Rocco Neubert,East
NF6GCTMV,Daniell Hammack,MG Advanced,Ganjaflex,Lost,2017-01-03,2017-03-22,0.0,0,retail,23,5158.71,17479,0,0,Rocco Neubert,East
I4UCA7CU,Darcel Schlecht,GTX Plus Basic,Stanredtax,Won,2017-01-03,2017-03-21,1012.0,1,finance,31,1698.2,3798,0,1,Melvin Marxen,Central
1LI7ETNZ,James Ascencio,GTX Plus Basic,Doncon,Won,2017-01-03,2017-03-06,990.0,1,technolgy,8,587.72,1501,0,1,Summer Sewald,West
N36DEZBR,James Ascencio,GTXPro,Sunnamplex,Won,2017-01-03,2017-03-18,4374.0,1,marketing,10,894.37,1593,0,0,Summer Sewald,West
77ZECYVJ,Kary Hendrixson,GTX Basic,Finjob,Lost,2017-01-03,2017-03-17,0.0,0,employment,30,2059.9,3644,0,1,Summer Sewald,West
IRB461Y7,Kary Hendrixson,GTX Plus Basic,Xx-holding,Won,2017-01-03,2017-03-30,1054.0,1,finance,25,7537.24,20293,0,1,Summer Sewald,West
NM2Q3CGW,Vicki Laflamme,MG Special,Scotfind,Won,2017-01-03,2017-03-15,55.0,1,software,22,6354.87,16780,1,1,Celia Rouche,West
OEEUEIPJ,Violet Mclelland,MG Special,Ganjaflex,Lost,2017-01-03,2017-03-05,0.0,0,retail,23,5158.71,17479,0,0,Cara Losch,East
5E14LG51,Boris Faz,GTX Plus Basic,Iselectrics,Won,2017-01-04,2017-03-25,1073.0,1,technolgy,7,527.11,1428,1,1,Rocco Neubert,East
TIAGZQ54,Cecily Lampkin,MG Advanced,Genco Pura Olive Oil Company,Lost,2017-01-04,2017-03-20,0.0,0,retail,11,894.33,1635,0,0,Dustin Brinkmann,Central
CRX91A45,Kary Hendrixson,GTX Basic,Faxquote,Won,2017-01-04,2017-03-16,586.0,1,telecommunications,23,1825.82,5595,1,1,Summer Sewald,West
ZOQ8RC86,Marty Freudenburg,GTXPro,Treequote,Won,2017-01-04,2017-05-05,4667.0,1,telecommunications,30,5266.09,8595,1,1,Melvin Marxen,Central
SV4SOO2K,Vicki Laflamme,GTX Plus Basic,Hottechi,Won,2017-01-04,2017-03-28,880.0,1,technolgy,21,8170.38,16499,0,0,Celia Rouche,West
